"Frame";"Timestamp";"x";"y";"z"
3505;58417;-398,8;4,4;90,7
3511;58517;-398,9;4,2;89,9
3517;58617;-399,1;4,2;90,1
3523;58717;-399;4,2;90,2
3529;58817;-399;4,4;90
3535;58917;-399,4;4,2;89,9
3541;59017;-399,4;4,4;90,1
3547;59117;-399,4;4,5;90,2
3553;59217;-399,3;4,4;90,2
3559;59317;-399,1;4;90,3
3565;59417;-399,3;4,1;88,6
3571;59517;-399,2;4,2;87,7
3577;59617;-398,8;3,8;87,1
3583;59717;-398,1;4;86,1
3589;59817;-397,6;3,7;86,1
3595;59917;-397,6;3,8;86,2
3601;60017;-397,4;4,1;86,1
3607;60117;-397,7;4,2;86,5
3613;60217;-398,3;4,5;87,5
3619;60317;-399,2;5;87,6
3625;60417;-400,1;5,1;88,2
3631;60517;-400,1;5,1;88,7
3637;60617;-400;5,1;89
3643;60717;-400,3;5,4;88,5
3649;60817;-400,4;5,6;87,9
3655;60917;-400,6;5,6;87,5
3661;61017;-400,7;5,6;87,8
3667;61117;-401,1;5,2;87,7
3673;61217;-401,1;5;87
3679;61317;-400,9;4,9;86,8
3685;61417;-400,9;4,8;87
3691;61517;-401,8;3,9;86,3
3697;61617;-402;3,5;85
3703;61717;-401,7;3,2;84,7
3709;61817;-401,5;3,2;84,8
3715;61917;-401,1;3,2;84,9
3721;62017;-400;3,2;85,7
3727;62117;-397,8;2,9;88,7
3733;62217;-395,6;2,9;91,4
3739;62317;-394,2;3,2;93,8
3745;62417;-394,8;3;93,5
3751;62517;-395,3;2,5;94
3757;62617;-396;2,6;93,7
3763;62717;-396,3;2,7;94,1
3769;62817;-396,3;3;93,9
3775;62917;-396,6;3,1;93,4
3781;63017;-396,9;3,4;92,6
3787;63117;-396,6;3,5;93,4
3793;63217;-396,8;3,1;93,7
3799;63317;-397;3,4;93,7
3805;63417;-397,1;3,5;93,1
3811;63517;-397,5;3,6;92,7
3817;63617;-397,7;3,6;92,9
3823;63717;-397,7;3,8;92,6
3829;63817;-397,7;3,9;92,7
3835;63917;-398;3,9;92,5
3841;64017;-397,8;4;93,2
3847;64117;-398;4,1;92,8
3853;64217;-398,1;4,1;92,2
3859;64317;-397;3,8;91,8
3865;64417;-394,2;1,7;95,1
3871;64517;-392,2;0,8;97,4
3877;64617;-392,4;0,9;96,8
3883;64717;-393,6;1,9;97,3
3889;64817;-394,2;2,2;97,4
3895;64917;-394,2;2,3;97,1
3901;65017;-394,4;1,6;97,6
3907;65117;-394,4;0,8;98,5
3913;65217;-394,3;-0,8;98,3
3919;65317;-394,5;-1,6;98,2
3925;65417;-394,7;-1;97,9
3931;65517;-394,6;-0,5;97,5
3937;65617;-394,5;0;97,1
3943;65717;-394,8;0,4;96,7
3949;65817;-395,1;0,8;96,5
3955;65917;-395,1;0,8;96,4
3961;66017;-394,9;0,7;96,3
3967;66117;-395;0,9;96
3973;66217;-395;1,1;96
3979;66317;-395,3;1,1;96,2
3985;66417;-395,7;1,4;96,4
3991;66517;-395,8;1,7;96,2
3997;66617;-395,8;1,8;96
4003;66717;-395,9;1,4;95,8
4009;66817;-396,3;2,1;95,7
4015;66917;-397,4;7,1;94,9
4021;67017;-397,7;8,7;94,1
4027;67117;-397,1;7,6;94,3
4033;67217;-397,2;4,6;94
4039;67317;-397,7;3;92,8
4045;67417;-398;3,8;92,7
4051;67517;-398,4;4,8;92,8
4057;67617;-398,4;4,5;92,5
4063;67717;-398,9;3,8;92,1
4069;67817;-399,1;4,2;92
4075;67917;-399;5;91,6
4081;68017;-399;4,2;91,5
4087;68117;-399;3,9;91,6
4093;68217;-398,9;4,1;91,2
4099;68317;-399,3;4,3;91,3
4105;68417;-399,4;4,1;91,2
4111;68517;-399,4;4,2;91,1
4117;68617;-399,6;4;91,6
4123;68717;-399,7;3,3;91,5
4129;68817;-399,8;3,4;90,7
4135;68917;-399,3;3,6;90,1
4141;69017;-396,9;4;92,2
4147;69117;-393,4;4;95,8
4153;69217;-390,9;4;98,7
4159;69317;-390,7;4;99,5
4165;69417;-392,3;3,7;98,9
4171;69517;-392,5;3,8;98,5
4177;69617;-393,5;3,7;97,7
4183;69717;-393,6;3,5;97,4
4189;69817;-394;3,4;96,3
4195;69917;-395;3,8;94,9
4201;70017;-395,1;4,2;94,8
4207;70117;-395,2;4,4;94,5
4213;70217;-395,2;4,2;94,4
4219;70317;-395,2;4;94,3
4225;70417;-395,3;4;95
4231;70517;-395,5;4;94,6
4237;70617;-395,5;4;94,4
4243;70717;-395,6;3,8;94,3
4249;70817;-395,6;3,8;94,3
4255;70917;-395,8;3,8;94,3
4261;71017;-395,9;3,9;93,9
4267;71117;-396,1;3,8;93,9
4273;71217;-396,3;3,8;94,3
4279;71317;-396,5;3,9;94,3
4285;71417;-396,5;3,9;94,1
4291;71517;-396,5;3,8;93,8
4297;71617;-396,7;3,9;93,9
4303;71717;-396,5;4;93,6
4309;71817;-396,7;3,9;93,3
4315;71917;-396,7;3,9;93,1
4321;72017;-396,9;4;93,2
4327;72117;-396,8;4,3;93,3
4333;72217;-396,8;4,1;93
4339;72317;-396,9;3,9;93
4345;72417;-397,3;3,9;92,1
4351;72517;-397,4;3,8;92,1
4357;72617;-397,4;3,7;92,2
4363;72717;-397,4;3,8;92,2
4369;72817;-397,8;3,9;92,3
4375;72917;-397,7;3,9;92,2
4381;73017;-397,8;3,8;92
4387;73117;-397,9;3,8;91,6
4393;73217;-398;4;91,6
4399;73317;-398,3;4,2;91,5
4405;73417;-398,5;4,6;91,5
4411;73517;-398,4;4,8;91,3
4417;73617;-398,3;4,6;91,1
4423;73717;-398,4;4,4;91,4
4429;73817;-398,4;4,5;91,7
4435;73917;-398,4;4,6;91,6
4441;74017;-398,5;4,5;91,5
4447;74117;-398,5;4,5;91,4
4453;74217;-398,6;4,6;91,5
4459;74317;-398,6;4,6;91,2
4465;74417;-398,4;4,3;90,5
4471;74517;-397,8;4,1;90,3
4477;74617;-397,7;4,1;90
4483;74717;-397,6;4,1;89,7
4489;74817;-397,4;4;90
4495;74917;-397,3;4;90,6
4501;75017;-396,9;4;91,2
4507;75117;-396,5;4,1;91,5
4513;75217;-396;4,8;91,9
4519;75317;-394,6;5,2;93,8
4525;75417;-393,3;5,1;95,8
4531;75517;-392,3;4,7;96,9
4537;75617;-392;4,5;97,4
4543;75717;-392,1;4,4;97,7
4549;75817;-392,1;4,3;97,6
4555;75917;-392;4,2;97,5
4561;76017;-391,9;4;97,9
4567;76117;-391,6;3,9;98,1
